0.684663531,0.716679402,0.728114538,0.753873655,0.770842756,0.810671587
0.714801307,0.728123425,0.76900032,0.805620091,0.812152243,0.842619561
0.739182031,0.76411465,0.776772404,0.819976437,0.838304949,0.858733212
0.774418059,0.788247373,0.819150338,0.837488849,0.838595233,0.87084287
0.808555423,0.823157947,0.849320946,0.868099599,0.906028488,0.945309086
