0.699396907,0.718568197,0.725902397,0.764332018,0.773623813,0.826834705
0.710704941,0.736348886,0.766848979,0.796049997,0.820443281,0.842561876
0.726854876,0.75975065,0.773879798,0.819285368,0.838421316,0.860780944
0.760561637,0.794551334,0.814544803,0.846819366,0.864258859,0.882816538
0.783099257,0.826316747,0.842389195,0.863378268,0.899444645,0.93215702
