0.701345487,0.711166702,0.737497583,0.766254199,0.776105903,0.812700336
0.712338252,0.736160231,0.759136429,0.805866215,0.818571151,0.840620015
0.731225294,0.75864004,0.797605433,0.823053486,0.830859189,0.855283297
0.764960305,0.794353406,0.824171809,0.839686022,0.849513317,0.876450467
0.807835818,0.837148715,0.852371981,0.864970524,0.907600719,0.966031681
